       ID,grpID, flag ,       ra ,      dec ,   MagK ,     Ks ,    logK ,  Vls ,  dist , mDist , R_theta , sigmaP_dyn , sigmaP_lum ,Mv_dyn,Mv_lum,Rg_angular,Rg_dyn,R2t_dyn,R2t_lum,r2t_lum,tX_dyn,tX_lum,No_Galaxies,nest
  1007794 ,  5158 ,    0 ,  54.6135 , -19.5849 , -23.11 ,   8.60 , 10.5544 , 1516 , 21.93 , 21.93 , 0.00000 ,        0.0 ,       88.8 , 0.00e+00 , 1.40e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.240 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007794
  1007798 ,  5172 ,    0 , 346.0919 , -74.9370 , -22.26 ,   8.97 , 10.2177 , 1294 , 17.64 , 17.64 , 0.00000 ,        0.0 ,       69.0 , 0.00e+00 , 6.56e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.187 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007798
  1007799 ,  5173 ,    0 , 134.4668 ,  44.9120 , -22.46 ,   9.49 , 10.2965 , 1600 , 24.60 , 24.60 , 0.00000 ,        0.0 ,       72.8 , 0.00e+00 , 7.73e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.197 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007799
  1007807 ,  5185 ,    0 , 231.7660 ,  32.6206 , -23.17 ,   6.20 , 10.5788 ,  644 ,  7.47 ,  7.47 , 0.00000 ,        0.0 ,       90.6 , 0.00e+00 , 1.49e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.245 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007807
  1007820 ,  5212 ,    0 , 114.4495 ,  60.6116 , -22.81 ,   9.04 , 10.4376 , 1631 , 23.53 , 23.53 , 0.00000 ,        0.0 ,       80.8 , 0.00e+00 , 1.06e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.219 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007820
  1007830 ,  5232 ,    0 , 175.9370 ,   7.8725 , -22.59 ,   7.90 , 10.3465 ,  846 , 12.50 , 12.50 , 0.00000 ,        0.0 ,       75.5 , 0.00e+00 , 8.61e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.205 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007830
  1007832 ,  5235 ,    0 , 118.3844 ,  61.0356 , -22.69 ,   9.06 , 10.3870 , 1538 , 22.37 , 22.37 , 0.00000 ,        0.0 ,       77.8 , 0.00e+00 , 9.41e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.211 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007832
  1007844 ,  5257 ,    0 , 120.8147 , -49.1091 , -22.80 ,   9.07 , 10.4314 , 1923 , 23.69 , 23.69 , 0.00000 ,        0.0 ,       80.5 , 0.00e+00 , 1.04e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.218 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007844
  1007857 ,  5285 ,    0 , 152.7266 , -33.6383 , -22.47 ,   7.98 , 10.3002 ,  982 , 12.30 , 12.30 , 0.00000 ,        0.0 ,       73.0 , 0.00e+00 , 7.79e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.198 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007857
  1007860 ,  5290 ,    0 , 128.2503 ,  49.7087 , -22.60 ,   9.17 , 10.3537 , 1495 , 22.65 , 22.65 , 0.00000 ,        0.0 ,       75.9 , 0.00e+00 , 8.74e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.206 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007860
  1007882 ,  5341 ,    0 ,  19.4673 , -32.3873 , -22.44 ,   8.52 , 10.2862 , 1464 , 15.52 , 15.52 , 0.00000 ,        0.0 ,       72.3 , 0.00e+00 , 7.56e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.196 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007882
  1007887 ,  5347 ,    0 , 191.3164 ,  12.3681 , -22.47 ,   9.52 , 10.2986 , 1730 , 24.98 , 24.98 , 0.00000 ,        0.0 ,       72.9 , 0.00e+00 , 7.76e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.198 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007887
  1007898 ,  5370 ,    0 , 354.9859 ,  10.8210 , -22.80 ,   8.75 , 10.4312 , 1535 , 20.40 , 20.40 , 0.00000 ,        0.0 ,       80.4 , 0.00e+00 , 1.04e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.218 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007898
  1007913 ,  5390 ,    0 , 110.3874 , -55.0952 , -22.50 ,   9.00 , 10.3127 , 1498 , 19.96 , 19.96 , 0.00000 ,        0.0 ,       73.7 , 0.00e+00 , 8.00e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.200 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007913
  1007933 ,  5423 ,    0 , 201.4824 ,  10.4088 , -20.56 ,  10.99 ,  9.5349 , 1396 , 20.35 , 20.35 , 0.00000 ,        0.0 ,       46.7 , 0.00e+00 , 2.04e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.127 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007933
  1007934 ,  5424 ,    0 , 220.7546 ,  14.2174 , -22.52 ,   8.99 , 10.3205 , 1343 , 20.04 , 20.04 , 0.00000 ,        0.0 ,       74.1 , 0.00e+00 , 8.13e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.201 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007934
  1007942 ,  5435 ,    0 , 139.6969 ,  42.8350 , -22.35 ,   8.48 , 10.2510 ,  932 , 14.63 , 14.63 , 0.00000 ,        0.0 ,       70.5 , 0.00e+00 , 7.02e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.191 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1007942
  1008005 ,  5574 ,    0 , 135.5685 , -47.3875 , -22.57 ,   7.87 , 10.3390 , 1074 , 12.22 , 12.22 , 0.00000 ,        0.0 ,       75.1 , 0.00e+00 , 8.47e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.203 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008005
  1008015 ,  5599 ,    0 , 123.9591 ,  44.9851 , -22.89 ,   8.19 , 10.4683 , 1072 , 16.42 , 16.42 , 0.00000 ,        0.0 ,       82.8 , 0.00e+00 , 1.14e+12 ,      0.000 ,  0.000 ,   0.000 ,   0.224 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008015
  1008028 ,  5621 ,    0 , 127.5909 , -66.8121 , -22.19 ,   9.02 , 10.1890 , 1281 , 17.46 , 17.46 , 0.00000 ,        0.0 ,       67.6 , 0.00e+00 , 6.19e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.183 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008028
  1008034 ,  5627 ,    0 , 210.1672 ,  40.3378 , -21.99 ,   8.84 , 10.1061 , 1093 , 14.61 , 14.61 , 0.00000 ,        0.0 ,       64.1 , 0.00e+00 , 5.27e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.174 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008034
  1008071 ,  5685 ,    0 , 298.5915 ,  18.8873 , -21.29 ,   9.97 ,  9.8295 , 1174 , 17.93 , 17.93 , 0.00000 ,        0.0 ,       54.5 , 0.00e+00 , 3.23e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.148 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008071
  1008074 ,  5690 ,    0 , 148.4162 , -32.7193 , -22.41 ,   9.41 , 10.2769 , 1556 , 23.19 , 23.19 , 0.00000 ,        0.0 ,       71.8 , 0.00e+00 , 7.41e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.195 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008074
  1008077 ,  5695 ,    0 , 113.6427 ,  44.2960 , -21.99 ,   9.94 , 10.1080 , 1559 , 24.35 , 24.35 , 0.00000 ,        0.0 ,       64.2 , 0.00e+00 , 5.29e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.174 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008077
  1008089 ,  5715 ,    0 , 258.3031 ,  59.1915 , -22.31 ,   8.42 , 10.2380 , 1041 , 14.02 , 14.02 , 0.00000 ,        0.0 ,       69.9 , 0.00e+00 , 6.84e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.189 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008089
  1008102 ,  5733 ,    0 ,  63.4256 ,  48.6975 , -22.19 ,   9.66 , 10.1879 , 1541 , 23.40 , 23.40 , 0.00000 ,        0.0 ,       67.6 , 0.00e+00 , 6.18e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.183 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008102
  1008108 ,  5741 ,    0 , 225.7630 ,  18.8951 , -22.33 ,   8.78 , 10.2423 , 1137 , 16.64 , 16.64 , 0.00000 ,        0.0 ,       70.1 , 0.00e+00 , 6.90e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.190 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1008108
